Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
111	-338.59207	41.430244	-267.94318	-369.37448	1000.0	-31.818535	6.7726154	9.33527	-59.029423	448000	-0.0253872	194.69504	-0.0015925169	-36.30307	5.4380746	0.00086381217	478.07861042022705
112	-361.17258	28.087215	-330.55438	-397.15173	1000.0	-30.488165	8.057408	-1.6374131	-50.11366	452000	-0.038949974	221.82234	-0.0022462793	-48.16815	5.450677	0.0006410107	482.65024852752686
113	-336.93903	36.11863	-309.37787	-397.52344	1000.0	-34.77133	4.8798122	-4.817211	-62.116005	456000	-0.072784185	145.96869	-0.0015828162	-37.00811	5.4575725	0.0008651212	486.82615876197815
114	-345.53864	35.71113	-291.50684	-391.298	1000.0	-30.468834	8.2075	6.6030107	-56.98539	460000	-0.056635495	320.1045	-0.0021895394	-73.66295	5.440252	-0.00040857602	491.30173802375793
115	-311.94214	21.224648	-285.1976	-342.93002	1000.0	-30.06129	6.7429724	24.217773	-62.75879	464000	-0.0162346	179.02843	-0.0011028573	-38.497955	5.479944	0.00053947524	495.793345451355
116	-350.87427	45.95995	-282.62326	-395.61923	1000.0	-28.324192	8.873355	16.121996	-52.13585	468000	-0.05412541	252.68094	-0.0009799972	-81.262985	5.5062823	0.00039366906	500.3694820404053
117	-325.60495	58.856976	-274.29993	-419.8642	1000.0	-34.82808	8.789949	13.985889	-57.481907	472000	-0.061406594	282.2229	-0.0013121851	-88.75853	5.4116836	0.00013391071	503.68892192840576
118	-323.88818	38.256836	-292.33005	-388.9232	1000.0	-27.66391	8.560243	15.554919	-60.570103	476000	-0.051715303	289.54156	-0.0017218255	-59.349472	5.4557996	0.0012564219	508.20154428482056
119	-316.14178	51.158936	-257.79648	-396.81644	1000.0	-29.411207	6.331247	9.861661	-52.733425	480000	0.0030402204	168.78009	-0.0017868634	-27.411621	5.4446235	-0.00012951875	512.1710650920868
120	-364.08124	36.982967	-315.56937	-414.74863	1000.0	-30.987171	6.8595266	8.69344	-50.90607	484000	-0.052824844	186.53987	-0.0015243851	-38.55043	5.4732556	0.00041628373	516.8235013484955
121	-349.67	66.17953	-286.97137	-458.96643	1000.0	-32.29043	7.970389	42.272465	-54.81037	488000	-0.06011161	236.15913	-0.0011905879	-65.221146	5.4275956	0.00084081903	520.9236748218536
