Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
91	2750.7598	1378.9462	4085.623	-17.71324	4227.079	76.81882	4327.8535	4108.218	733.0	1000.0	455000	140.85278	82.91875	262.6838	-140.69008	140.8528	82.918846	265.30765	-142.68636	-143.46593	50.093613	4816.626231431961
92	3359.7117	1305.4872	4112.1455	449.549	3290.2344	1552.3799	4483.7793	678.0122	856.1667	854.5	460000	143.00119	84.02063	266.59442	-123.05123	143.00108	84.02044	265.88306	-146.60182	-145.42085	50.746914	4874.449613809586
93	4075.48	166.30917	4292.4004	3822.6519	4059.513	757.9559	4537.3984	1838.6235	1000.0	942.8	465000	145.07155	85.099915	270.90097	-93.34117	145.07068	85.10154	270.39053	-104.38426	-147.35953	50.669662	4933.151771306992
94	2802.362	1447.9757	4338.878	-2.7200415	3664.8508	1484.3202	4674.862	59.9182	786.8333	841.8	470000	146.57372	86.28455	275.0612	-92.09712	146.57439	86.28424	270.52576	-93.48522	-149.23825	50.6481	4988.8370633125305
95	3532.9465	1262.796	4287.515	729.3115	4338.335	107.83079	4585.642	4201.7637	868.0	1000.0	475000	148.6637	87.74795	278.58252	-98.94099	148.6626	87.7493	274.78043	-100.46652	-151.0368	52.992012	5049.920956373215
96	3926.6375	838.94464	4480.1724	2061.6536	2416.8865	1789.1069	4448.3604	125.125145	917.8333	582.2	480000	150.53311	89.17063	279.84042	-111.504715	150.5332	89.17098	275.7786	-88.522644	-153.00586	53.667843	5107.0376489162445
97	3044.0518	1249.2993	4338.6846	1350.1694	4258.253	967.2455	4839.597	1392.7512	727.8333	933.0	485000	152.3723	90.597946	278.63962	-121.62559	152.37001	90.602234	277.65472	-90.857735	-155.0626	53.586536	5161.939780950546
98	4098.907	333.66068	4331.2666	3371.714	4480.8706	112.57416	4658.138	4262.506	961.1667	1000.0	490000	154.2836	92.54295	282.34805	-93.28758	154.28065	92.549904	282.37653	-97.39457	-156.93507	53.726055	5226.888592481613
99	3395.7253	1302.6938	4522.1123	1383.9813	3380.6804	1399.6633	4821.8623	506.0739	798.3333	772.5	495000	156.12277	93.93082	287.66254	-90.905655	156.11998	93.935165	285.83228	-114.99492	-158.92438	55.563343	5283.012715578079
100	4454.643	105.030045	4568.545	4310.5127	4333.1416	930.2547	4913.981	2446.6453	1000.0	907.1	500000	158.38599	94.83721	288.91656	-124.24879	158.3844	94.838615	287.42664	-102.06066	-160.9852	56.4815	5341.7150819301605
