Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
76	6927.4297	155.87112	7210.025	6757.5103	7363.792	524.1685	7699.821	5846.931	1000.0	1000.0	380000	725.98206	101.733215	855.0772	16.904755	-728.4303	27.687725	4678.515945196152
77	7082.3555	157.53662	7263.3237	6843.5024	7435.464	94.573235	7631.2705	7304.7144	1000.0	1000.0	385000	727.85144	101.88519	857.0392	32.077423	-730.2102	28.154366	4743.666656732559
78	6961.496	362.73636	7328.928	6267.8857	7444.436	142.19983	7680.1377	7220.9854	1000.0	1000.0	390000	729.6641	102.31137	858.86145	20.331661	-731.99316	29.316706	4810.315678596497
79	6751.7173	539.4491	7212.477	5729.2017	7330.3086	124.419365	7554.5684	7115.843	1000.0	1000.0	395000	730.53937	103.05601	861.71497	28.483957	-732.8898	27.823582	4875.410721063614
80	7077.1274	169.6801	7303.9897	6821.6636	7706.827	97.516174	7850.8413	7488.3413	1000.0	1000.0	400000	731.97266	102.023384	861.1594	31.785542	-734.2819	26.5598	4940.109099149704
81	6864.5845	481.74158	7197.1533	5922.6445	7709.79	91.37212	7918.938	7600.3813	1000.0	1000.0	405000	733.3232	101.480965	866.4284	17.010302	-735.6035	26.841595	5008.506813049316
82	6533.3916	1012.63477	7213.827	4523.191	7553.175	154.34727	7768.1606	7302.9854	1000.0	1000.0	410000	734.4245	103.31608	866.5005	34.442352	-736.7361	25.890036	5075.942942619324
83	7110.211	105.72343	7265.9546	6977.311	7546.047	83.99296	7683.785	7377.0146	1000.0	1000.0	415000	735.688	104.88627	864.38086	44.359978	-737.9636	26.488277	5143.023150444031
84	7001.361	205.92387	7244.5195	6738.4033	7498.286	110.94238	7674.551	7331.4707	1000.0	1000.0	420000	737.33563	105.48806	863.7295	4.981372	-739.6228	27.002188	5208.64867067337
85	7137.8345	135.49896	7362.187	6966.6465	7092.2476	216.54906	7435.8027	6678.862	1000.0	1000.0	425000	738.61346	107.90893	870.8518	-21.020592	-740.823	28.586132	5274.33315205574
86	7207.633	22.656122	7244.3086	7182.0796	7696.639	76.57291	7806.1606	7531.129	1000.0	1000.0	430000	739.5903	109.36172	867.15283	-21.1287	-741.7937	28.231155	5341.727378606796
87	7081.626	116.54579	7207.3564	6875.133	7457.629	122.00772	7617.2046	7154.6436	1000.0	1000.0	435000	740.50446	112.088165	872.8799	-32.78978	-742.7174	27.786644	5408.623475313187
88	7290.449	136.91779	7519.6147	7118.5156	7081.3906	740.0551	7520.912	4901.1313	1000.0	1000.0	440000	741.76715	110.7616	868.5361	-16.861847	-743.9854	28.817266	5475.4738030433655
89	7165.9116	150.74043	7413.1636	6938.643	7656.4834	125.69981	7843.386	7442.627	1000.0	1000.0	445000	744.65564	107.29709	870.3496	16.324492	-746.9233	28.881166	5542.9659287929535
90	7228.8047	128.83713	7436.3633	7072.7974	7294.161	234.21013	7548.634	6765.8174	1000.0	1000.0	450000	746.91187	106.358315	878.1798	38.281662	-749.13776	27.79675	5609.545749425888
91	7057.202	216.51312	7382.677	6761.479	6791.6514	1401.1312	7581.9062	2628.1797	1000.0	1000.0	455000	749.30035	105.47044	878.44183	66.162605	-751.5347	27.96643	5675.140438318253
92	7017.3257	105.476494	7176.076	6919.1484	7550.882	96.10007	7724.6396	7373.2373	1000.0	1000.0	460000	751.1183	105.46853	876.3994	70.023834	-753.3639	27.478975	5741.562470674515
93	7153.843	176.73901	7466.0923	6946.3096	7670.3384	252.22028	7985.1104	7180.017	1000.0	1000.0	465000	752.2788	105.90454	877.4605	50.52407	-754.46063	26.16543	5807.026718139648
94	6945.4937	234.48541	7220.888	6652.7085	7227.1025	764.4269	7940.708	5570.0894	1000.0	1000.0	470000	752.62946	106.98837	875.171	31.264626	-754.7457	26.077906	5872.316951751709
95	7265.292	257.77878	7615.0615	6951.106	7695.2124	93.45482	7834.8047	7523.61	1000.0	1000.0	475000	753.2561	106.8404	876.0545	39.321697	-755.4566	27.3479	5937.928487539291
96	7186.064	155.35463	7364.647	6900.441	7260.802	188.16072	7547.569	7002.4434	1000.0	1000.0	480000	754.5351	104.13592	876.9788	52.358173	-756.6746	25.94185	6002.986413002014
97	7241.122	106.58002	7374.798	7073.9375	7747.836	81.354355	7862.9165	7618.383	1000.0	1000.0	485000	755.2877	102.420586	878.8217	97.4049	-757.4172	26.039925	6067.44145655632
98	7196.798	270.10397	7489.7944	6725.5986	6234.954	105.474075	6412.373	6030.0796	1000.0	1000.0	490000	756.03485	102.66543	883.25366	126.9401	-758.1148	26.296831	6133.556765079498
99	7016.7734	462.95068	7384.105	6159.843	7321.072	117.58806	7560.267	7161.864	1000.0	1000.0	495000	756.6707	103.04439	881.3993	142.27945	-758.80237	26.24035	6197.680208444595
100	7198.0576	156.07277	7404.884	6920.0454	7743.5493	167.59749	8071.5225	7472.684	1000.0	1000.0	500000	758.89465	100.49552	885.0209	189.77307	-761.0105	26.774202	6263.174707651138
101	7280.853	44.115707	7328.7275	7211.414	7168.593	97.21136	7368.9243	7013.054	1000.0	1000.0	505000	760.27826	100.35195	884.8659	241.31386	-762.3712	27.410107	6326.58483839035
102	7248.753	147.53403	7364.436	6959.2856	7368.4194	285.39792	7582.619	6574.38	1000.0	1000.0	510000	762.7097	100.144165	888.505	257.94388	-764.8474	25.719818	6394.361182928085
103	7324.968	142.53073	7513.383	7073.5996	7044.6577	1027.147	7826.118	4223.911	1000.0	1000.0	515000	764.95123	99.92698	890.8551	259.39606	-767.0621	26.90405	6461.518537282944
104	7233.8853	175.37257	7431.259	6944.7754	7591.6313	118.34542	7816.848	7435.1895	1000.0	1000.0	520000	766.1426	98.82645	890.1222	254.05618	-768.2357	27.481623	6527.517500162125
105	7378.9873	134.00214	7553.3413	7201.989	7662.5674	186.414	7948.997	7279.7573	1000.0	1000.0	525000	766.68024	98.088486	890.6827	252.7131	-768.7394	24.931343	6593.109909296036
106	7470.117	100.604164	7624.7627	7328.4126	7865.2085	104.06333	8043.0825	7651.8184	1000.0	1000.0	530000	767.88617	98.49068	891.0206	245.73132	-769.9423	24.90339	6658.731785774231
107	7389.371	62.31848	7466.9165	7293.0415	7251.8804	366.74783	7870.4004	6679.7065	1000.0	1000.0	535000	768.4565	99.938484	892.1412	253.49318	-770.4995	26.005571	6725.4299964904785
108	7184.1826	178.73532	7473.1484	6916.8174	6866.6865	300.46057	7313.6504	6118.5684	1000.0	1000.0	540000	770.3519	99.56062	898.6426	256.42078	-772.454	25.462862	6791.531863212585
109	7292.659	158.52274	7489.899	7100.507	7862.5537	98.31653	8030.7793	7744.581	1000.0	1000.0	545000	773.1782	99.000435	896.7392	250.98314	-775.2763	24.841076	6860.29244685173
110	7246.1094	485.4182	7610.367	6284.707	7840.1826	110.88006	7996.5093	7671.446	1000.0	1000.0	550000	774.3228	99.39648	897.5031	243.52235	-776.3549	25.550459	6927.35902929306
111	7391.81	133.81693	7612.5605	7221.504	7736.682	117.527466	7902.275	7481.381	1000.0	1000.0	555000	774.657	100.04109	898.107	211.08788	-776.6921	25.315643	6994.061014175415
112	6883.346	646.8488	7547.7773	5730.8887	7908.841	119.24936	8079.107	7732.671	1000.0	1000.0	560000	774.7841	101.858665	901.37054	182.91182	-776.7803	25.847971	7059.865688562393
113	7280.4233	234.56271	7685.7495	7029.809	7788.4736	139.82806	8016.1245	7558.8228	1000.0	1000.0	565000	775.4722	104.236145	900.027	164.22414	-777.4858	26.961544	7126.203438282013
114	7322.4688	163.09744	7478.296	7013.533	7817.371	135.63414	7957.9097	7469.6543	1000.0	1000.0	570000	777.1536	103.517555	902.63916	164.08179	-779.1892	26.716352	7192.686190605164
115	7291.5156	145.69334	7516.0244	7096.1313	7885.5874	165.22139	8171.6724	7632.1655	1000.0	1000.0	575000	778.707	103.38049	901.027	164.37788	-780.7323	28.320244	7260.320257663727
116	5969.5557	2479.4155	7422.495	1024.5192	7692.6533	64.69023	7796.348	7563.7476	1000.0	1000.0	580000	779.2322	104.383545	903.4006	162.77979	-781.23584	27.545376	7327.595910787582
117	7380.431	205.55765	7767.8496	7217.43	7982.298	111.61791	8167.8213	7776.222	1000.0	1000.0	585000	780.3607	105.63532	905.2793	127.60061	-782.3684	26.914679	7394.167108297348
118	7519.4985	200.69386	7837.9556	7287.809	7943.294	135.74971	8157.2944	7747.7437	1000.0	1000.0	590000	781.5324	106.58923	906.5921	102.89087	-783.533	28.44567	7462.149274349213
119	7421.7134	98.83371	7558.352	7277.695	7827.2227	185.0696	8032.4243	7483.4185	1000.0	1000.0	595000	782.17706	107.05552	909.05994	105.67991	-784.13806	27.10448	7528.597066640854
120	7334.3438	110.516815	7475.793	7200.475	7970.59	95.40714	8091.443	7761.6367	1000.0	1000.0	600000	782.63885	107.75687	908.6936	65.46344	-784.6024	26.641644	7592.712650775909
121	7433.2227	147.97475	7598.334	7162.9106	7950.207	119.415306	8199.307	7740.1167	1000.0	1000.0	605000	782.9834	107.91302	906.6277	71.254	-784.9319	26.07755	7656.516051769257
122	7365.2266	236.64194	7596.2603	6914.9165	7946.9194	103.87705	8065.1436	7745.6367	1000.0	1000.0	610000	784.4027	107.96012	908.40826	62.92366	-786.4286	27.72095	7720.008360385895
123	7501.15	115.01721	7650.9272	7348.8086	7975.083	123.61188	8194.928	7802.4624	1000.0	1000.0	615000	785.8783	105.946655	913.19183	59.547894	-787.8331	27.599	7783.12915968895
124	7343.9946	238.54166	7562.0264	6881.117	7131.814	337.0671	7576.718	6622.1343	1000.0	1000.0	620000	787.9886	103.34445	913.4555	84.828705	-789.9736	26.9465	7846.070558309555
125	7323.1533	146.20377	7514.651	7070.804	7931.0376	187.84256	8280.85	7659.1196	1000.0	1000.0	625000	788.70245	102.5891	912.79767	98.10761	-790.695	26.776018	7910.253485918045
126	7289.2563	375.31094	7691.738	6794.668	8099.1016	115.163795	8329.0	7943.656	1000.0	1000.0	630000	789.66187	101.88568	912.0695	95.63254	-791.5738	26.60199	7974.695429801941
127	7402.357	182.41772	7623.133	7126.7847	7209.004	261.35886	7744.3984	6853.639	1000.0	1000.0	635000	788.8729	102.70882	910.6402	113.89302	-790.7452	27.452713	8037.543043851852
128	7421.81	148.50734	7591.3486	7243.73	8078.862	175.61214	8433.254	7740.387	1000.0	1000.0	640000	789.6657	103.18759	912.37335	127.940155	-791.58887	27.674583	8100.9599397182465
129	7350.2173	308.0414	7681.3423	6781.1025	8093.0923	129.47766	8347.589	7950.0464	1000.0	1000.0	645000	790.88116	104.19817	911.81775	131.44621	-792.8186	26.535141	8165.97839140892
130	7534.272	82.13642	7648.4424	7437.5327	6991.5024	609.7934	7641.4146	5760.0103	1000.0	1000.0	650000	792.25916	103.64983	916.3848	127.275826	-794.1727	25.816141	8232.398333787918
131	7545.897	104.95597	7671.3457	7378.5684	7969.2915	117.14702	8086.95	7713.6807	1000.0	1000.0	655000	792.1989	105.02752	913.1132	125.03304	-794.0823	27.456184	8298.826689243317
132	7479.6484	73.20801	7580.6504	7398.745	7877.207	181.54305	8212.766	7654.482	1000.0	1000.0	660000	794.23114	104.58064	920.28827	107.3569	-796.1926	26.814207	8365.561033248901
133	7230.858	397.7287	7623.869	6531.082	6472.9595	626.18964	7550.082	5028.5225	1000.0	1000.0	665000	795.8661	104.48304	918.7906	98.39393	-797.8047	26.439713	8431.878823041916
134	7380.616	556.2379	8000.0444	6390.2837	7819.6396	113.293	8038.364	7598.9185	1000.0	1000.0	670000	796.66614	105.038536	919.387	104.17028	-798.5806	26.502632	8500.000407218933
